ObjectId,Country,Unit,Measure,Amount,Year
3996,World,Millimeters,South China,31.5,1997
3997,World,Millimeters,Southern Ocean,-27.83,1997
3998,World,Millimeters,Tropics,7.46,1997
3999,World,Millimeters,World,6.55,1997
4000,World,Millimeters,Yellow Sea,99.69,1997
4001,World,Millimeters,Baltic Sea,210.75,1997
4002,World,Millimeters,Andaman Sea,-112.54,1997
4003,World,Millimeters,Arabian Sea,-16.16,1997
4004,World,Millimeters,Bay Bengal,-32.43,1997
4005,World,Millimeters,Indian Ocean,-17.53,1997
4006,World,Millimeters,Indonesian,-163.39,1997
4007,World,Millimeters,Mediterranean,84.22,1997
4008,World,Millimeters,Nino,59.57,1997
4009,World,Millimeters,North Sea,108.31,1997
4010,World,Millimeters,Pacific Ocean,5.42,1997
4011,World,Millimeters,Sea Japan,17.85,1997
4012,World,Millimeters,Sea Okhotsk,60.91,1997
4013,World,Millimeters,South China,-13.4,1997
4014,World,Millimeters,Southern Ocean,-27.03,1997
4015,World,Millimeters,Tropics,5.76,1997
4016,World,Millimeters,World,4.45,1997
4017,World,Millimeters,Adriatic Sea,47.99,1997
4018,World,Millimeters,Atlantic Ocean,18.49,1997
4019,World,Millimeters,Bering Sea,107.85,1997
4020,World,Millimeters,Caribbean Sea,52.62,1997
4021,World,Millimeters,Gulf Mexico,68.45,1997
4022,World,Millimeters,North Atlantic,52.77,1997
4023,World,Millimeters,North Pacific,43.59,1997
4024,World,Millimeters,Persian Gulf,141.23,1997
4025,World,Millimeters,Yellow Sea,12.49,1997
4026,World,Millimeters,Baltic Sea,248.15,1997
4027,World,Millimeters,Andaman Sea,-164.94,1997
4028,World,Millimeters,Arabian Sea,0.84,1997
4029,World,Millimeters,Bay Bengal,-63.23,1997
4030,World,Millimeters,Bering Sea,101.65,1997
4031,World,Millimeters,Gulf Mexico,53.55,1997
4032,World,Millimeters,Indian Ocean,-6.03,1997
4033,World,Millimeters,Indonesian,-156.29,1997
4034,World,Millimeters,Mediterranean,107.02,1997
4035,World,Millimeters,Nino,56.67,1997
4036,World,Millimeters,North Pacific,36.19,1997
4037,World,Millimeters,North Sea,144.41,1997
4038,World,Millimeters,Pacific Ocean,7.22,1997
4039,World,Millimeters,Persian Gulf,170.23,1997
4040,World,Millimeters,Sea Japan,17.75,1997
4041,World,Millimeters,Sea Okhotsk,52.31,1997
4042,World,Millimeters,South China,5.7,1997
4043,World,Millimeters,Southern Ocean,-19.93,1997
4044,World,Millimeters,Tropics,7.16,1997
4045,World,Millimeters,World,6.75,1997
4046,World,Millimeters,Adriatic Sea,88.19,1997
4047,World,Millimeters,Atlantic Ocean,13.49,1997
4048,World,Millimeters,Caribbean Sea,67.02,1997
4049,World,Millimeters,North Atlantic,44.07,1997
4050,World,Millimeters,Yellow Sea,10.09,1997
4051,World,Millimeters,Andaman Sea,-146.24,1997
4052,World,Millimeters,Arabian Sea,-2.16,1997
4053,World,Millimeters,Atlantic Ocean,19.59,1997
4054,World,Millimeters,Baltic Sea,122.55,1997
4055,World,Millimeters,Bay Bengal,-62.33,1997
4056,World,Millimeters,Bering Sea,63.35,1997
4057,World,Millimeters,Gulf Mexico,12.75,1997
4058,World,Millimeters,Indian Ocean,1.77,1997
4059,World,Millimeters,Indonesian,-149.39,1997
4060,World,Millimeters,Mediterranean,104.42,1997
4061,World,Millimeters,Nino,60.67,1997
4062,World,Millimeters,North Atlantic,39.47,1997
4063,World,Millimeters,North Pacific,32.49,1997
4064,World,Millimeters,North Sea,10.81,1997
4065,World,Millimeters,Pacific Ocean,11.42,1997
4066,World,Millimeters,Persian Gulf,167.93,1997
4067,World,Millimeters,Sea Japan,-1.85,1997
4068,World,Millimeters,Sea Okhotsk,31.21,1997
4069,World,Millimeters,South China,65.6,1997
4070,World,Millimeters,Southern Ocean,-6.53,1997
4071,World,Millimeters,Tropics,11.26,1997
4072,World,Millimeters,World,10.95,1997
4073,World,Millimeters,Adriatic Sea,117.19,1997
4074,World,Millimeters,Caribbean Sea,48.02,1997
4075,World,Millimeters,Yellow Sea,7.39,1997
4076,World,Millimeters,Baltic Sea,16.05,1997
4077,World,Millimeters,Andaman Sea,-162.64,1997
4078,World,Millimeters,Arabian Sea,19.44,1997
4079,World,Millimeters,Atlantic Ocean,19.29,1997
4080,World,Millimeters,Bay Bengal,-67.73,1997
4081,World,Millimeters,Bering Sea,66.15,1997
4082,World,Millimeters,Gulf Mexico,16.05,1997
4083,World,Millimeters,Indian Ocean,-2.33,1997
4084,World,Millimeters,Indonesian,-154.19,1997
4085,World,Millimeters,Mediterranean,143.22,1997
4086,World,Millimeters,Nino,57.27,1997
4087,World,Millimeters,North Atlantic,33.97,1997
4088,World,Millimeters,North Pacific,10.09,1997
4089,World,Millimeters,North Sea,-72.69,1997
4090,World,Millimeters,Pacific Ocean,2.52,1997
4091,World,Millimeters,Persian Gulf,84.53,1997
4092,World,Millimeters,Sea Japan,0.25,1997
4093,World,Millimeters,Sea Okhotsk,-13.19,1997
4094,World,Millimeters,South China,-3,1997
4095,World,Millimeters,Southern Ocean,-8.23,1997
4096,World,Millimeters,Tropics,5.56,1997
4097,World,Millimeters,World,4.95,1997
4098,World,Millimeters,Adriatic Sea,171.69,1997
4099,World,Millimeters,Caribbean Sea,26.12,1997
4100,World,Millimeters,Yellow Sea,18.99,1997
4101,World,Millimeters,Baltic Sea,-93.45,1997
4102,World,Millimeters,Andaman Sea,-160.04,1997
4103,World,Millimeters,Arabian Sea,5.04,1997
4104,World,Millimeters,Atlantic Ocean,8.89,1997
4105,World,Millimeters,Bay Bengal,-92.33,1997
4106,World,Millimeters,Bering Sea,6.55,1997
4107,World,Millimeters,Caribbean Sea,29.32,1997
4108,World,Millimeters,Gulf Mexico,27.15,1997
4109,World,Millimeters,Indian Ocean,-13.43,1997
4110,World,Millimeters,Indonesian,-146.79,1997
4111,World,Millimeters,Mediterranean,87.12,1997
4112,World,Millimeters,Nino,43.47,1997
4113,World,Millimeters,North Atlantic,10.07,1997
4114,World,Millimeters,North Pacific,15.59,1997
4115,World,Millimeters,North Sea,-59.49,1997
4116,World,Millimeters,Pacific Ocean,3.02,1997
4117,World,Millimeters,Persian Gulf,83.23,1997
4118,World,Millimeters,Sea Japan,33.35,1997
4119,World,Millimeters,Sea Okhotsk,-40.89,1997
4120,World,Millimeters,South China,-23.8,1997
4121,World,Millimeters,Southern Ocean,-16.83,1997
4122,World,Millimeters,Tropics,2.16,1997
4123,World,Millimeters,World,-0.55,1997
4124,World,Millimeters,Adriatic Sea,109.19,1997
4125,World,Millimeters,Yellow Sea,21.69,1997
4126,World,Millimeters,Baltic Sea,-254.45,1997
4127,World,Millimeters,Andaman Sea,-203.34,1997
4128,World,Millimeters,Arabian Sea,14.04,1997
4129,World,Millimeters,Atlantic Ocean,-10.51,1997
4130,World,Millimeters,Bay Bengal,-100.83,1997
4131,World,Millimeters,Bering Sea,-6.45,1997
4132,World,Millimeters,Gulf Mexico,-38.25,1997
4133,World,Millimeters,Indian Ocean,-5.53,1997
4134,World,Millimeters,Indonesian,-145.59,1997
4135,World,Millimeters,Mediterranean,53.62,1997
4136,World,Millimeters,Nino,36.67,1997
4137,World,Millimeters,North Atlantic,-2.13,1997
4138,World,Millimeters,North Pacific,17.59,1997
4139,World,Millimeters,North Sea,8.31,1997
4140,World,Millimeters,Pacific Ocean,3.12,1997
4141,World,Millimeters,Persian Gulf,64.53,1997
4142,World,Millimeters,Sea Japan,-24.75,1997
4143,World,Millimeters,Sea Okhotsk,-10.69,1997
4144,World,Millimeters,South China,33.3,1997
4145,World,Millimeters,Southern Ocean,-19.43,1997
4146,World,Millimeters,Tropics,-1.54,1997
4147,World,Millimeters,World,-4.35,1997
4148,World,Millimeters,Adriatic Sea,47.49,1997
4149,World,Millimeters,Caribbean Sea,-12.08,1997
4150,World,Millimeters,Yellow Sea,-36.71,1997
4151,World,Millimeters,Baltic Sea,-44.15,1997
4152,World,Millimeters,North Sea,40.21,1997
4153,World,Millimeters,Persian Gulf,43.13,1997
4154,World,Millimeters,Sea Okhotsk,7.41,1997
4155,World,Millimeters,Andaman Sea,-200.94,1997
4156,World,Millimeters,Arabian Sea,-5.66,1997
4157,World,Millimeters,Atlantic Ocean,-7.91,1997
4158,World,Millimeters,Bay Bengal,-94.93,1997
4159,World,Millimeters,Bering Sea,44.55,1997
4160,World,Millimeters,Caribbean Sea,-9.88,1997
4161,World,Millimeters,Gulf Mexico,-67.75,1997
4162,World,Millimeters,Indian Ocean,-4.43,1997
4163,World,Millimeters,Indonesian,-133.09,1997
4164,World,Millimeters,Mediterranean,42.32,1997
4165,World,Millimeters,Nino,30.87,1997
4166,World,Millimeters,North Atlantic,-8.23,1997
4167,World,Millimeters,North Pacific,-2.41,1997
4168,World,Millimeters,Pacific Ocean,-4.78,1997
4169,World,Millimeters,Sea Japan,-50.95,1997
4170,World,Millimeters,South China,18.1,1997
4171,World,Millimeters,Southern Ocean,-21.03,1997
4172,World,Millimeters,Tropics,-4.74,1997
4173,World,Millimeters,World,-7.85,1997
4174,World,Millimeters,Adriatic Sea,80.19,1997
4175,World,Millimeters,Yellow Sea,-52.41,1997
4176,World,Millimeters,Baltic Sea,-196.75,1997
4177,World,Millimeters,North Sea,-0.39,1997
4178,World,Millimeters,Sea Okhotsk,26.31,1997
4179,World,Millimeters,Andaman Sea,-239.74,1997
4180,World,Millimeters,Arabian Sea,-5.56,1997
4181,World,Millimeters,Atlantic Ocean,-5.81,1997
4182,World,Millimeters,Bay Bengal,-106.63,1997
4183,World,Millimeters,Bering Sea,46.45,1997
4184,World,Millimeters,Caribbean Sea,-3.98,1997
4185,World,Millimeters,Gulf Mexico,-64.65,1997
4186,World,Millimeters,Indian Ocean,-5.33,1997
4187,World,Millimeters,Indonesian,-85.59,1997
4188,World,Millimeters,Mediterranean,95.12,1997
4189,World,Millimeters,Nino,26.57,1997
4190,World,Millimeters,North Atlantic,-12.23,1997
4191,World,Millimeters,North Pacific,-5.91,1997
4192,World,Millimeters,Pacific Ocean,2.62,1997
4193,World,Millimeters,Persian Gulf,-36.07,1997
4194,World,Millimeters,Sea Japan,16.85,1997
4195,World,Millimeters,South China,-25.9,1997
4196,World,Millimeters,Southern Ocean,-9.53,1997
4197,World,Millimeters,Tropics,-1.04,1997
4198,World,Millimeters,World,-2.85,1997
4199,World,Millimeters,Adriatic Sea,149.79,1997
4200,World,Millimeters,Yellow Sea,16.49,1997
4201,World,Millimeters,Andaman Sea,-193.54,1998
4202,World,Millimeters,Arabian Sea,4.04,1998
4203,World,Millimeters,Baltic Sea,-160.65,1998
4204,World,Millimeters,Bay Bengal,-104.63,1998
4205,World,Millimeters,Bering Sea,47.15,1998
4206,World,Millimeters,Gulf Mexico,-72.25,1998
4207,World,Millimeters,Indian Ocean,-1.33,1998
4208,World,Millimeters,North Pacific,-16.51,1998
4209,World,Millimeters,North Sea,17.51,1998
4210,World,Millimeters,Pacific Ocean,2.32,1998
4211,World,Millimeters,Persian Gulf,23.83,1998
4212,World,Millimeters,Sea Okhotsk,28.61,1998
4213,World,Millimeters,South China,-4.2,1998
4214,World,Millimeters,Southern Ocean,-0.33,1998
4215,World,Millimeters,Atlantic Ocean,-2.41,1998
4216,World,Millimeters,Caribbean Sea,-1.78,1998
4217,World,Millimeters,Indonesian,-70.69,1998
4218,World,Millimeters,Mediterranean,6.72,1998
4219,World,Millimeters,Nino,15.37,1998
4220,World,Millimeters,North Atlantic,-5.43,1998
4221,World,Millimeters,Sea Japan,14.95,1998
4222,World,Millimeters,Tropics,-0.84,1998
4223,World,Millimeters,World,-1.55,1998
4224,World,Millimeters,Yellow Sea,-25.61,1998
4225,World,Millimeters,Adriatic Sea,60.09,1998
4226,World,Millimeters,Andaman Sea,-202.14,1998
4227,World,Millimeters,Baltic Sea,47.95,1998
4228,World,Millimeters,Bay Bengal,-110.93,1998
4229,World,Millimeters,Gulf Mexico,-62.55,1998
4230,World,Millimeters,Indonesian,-82.69,1998
4231,World,Millimeters,North Sea,112.81,1998
4232,World,Millimeters,Sea Japan,-14.15,1998
4233,World,Millimeters,Sea Okhotsk,49.91,1998
4234,World,Millimeters,Arabian Sea,0.74,1998
4235,World,Millimeters,Atlantic Ocean,7.49,1998
4236,World,Millimeters,Bering Sea,38.25,1998
4237,World,Millimeters,Caribbean Sea,-4.58,1998
4238,World,Millimeters,Indian Ocean,-4.63,1998
4239,World,Millimeters,Mediterranean,-29.28,1998
4240,World,Millimeters,Nino,6.67,1998
4241,World,Millimeters,North Atlantic,3.07,1998
4242,World,Millimeters,North Pacific,-18.61,1998
4243,World,Millimeters,Pacific Ocean,1.02,1998
4244,World,Millimeters,Persian Gulf,-113.47,1998
4245,World,Millimeters,South China,-37.7,1998
4246,World,Millimeters,Southern Ocean,0.57,1998
4247,World,Millimeters,Tropics,-1.14,1998
4248,World,Millimeters,World,-0.85,1998
4249,World,Millimeters,Yellow Sea,25.49,1998
4250,World,Millimeters,Adriatic Sea,-4.51,1998
4251,World,Millimeters,Andaman Sea,-218.24,1998
4252,World,Millimeters,Baltic Sea,7.55,1998
4253,World,Millimeters,Bay Bengal,-114.13,1998
4254,World,Millimeters,Indian Ocean,4.87,1998
4255,World,Millimeters,Indonesian,-85.79,1998
4256,World,Millimeters,Mediterranean,-5.18,1998
4257,World,Millimeters,Nino,-11.83,1998
4258,World,Millimeters,North Sea,58.61,1998
4259,World,Millimeters,Pacific Ocean,-2.68,1998
4260,World,Millimeters,Persian Gulf,-28.97,1998
4261,World,Millimeters,Sea Japan,-47.45,1998
4262,World,Millimeters,Sea Okhotsk,11.61,1998
4263,World,Millimeters,South China,-8.9,1998
4264,World,Millimeters,Southern Ocean,13.57,1998
4265,World,Millimeters,Tropics,-8.34,1998
4266,World,Millimeters,World,-8.15,1998
4267,World,Millimeters,Arabian Sea,-14.16,1998
4268,World,Millimeters,Atlantic Ocean,-19.21,1998
4269,World,Millimeters,Bering Sea,24.35,1998
4270,World,Millimeters,Caribbean Sea,-32.88,1998
4271,World,Millimeters,Gulf Mexico,-36.35,1998
4272,World,Millimeters,North Atlantic,-48.13,1998
4273,World,Millimeters,North Pacific,-72.41,1998
4274,World,Millimeters,Yellow Sea,-97.11,1998
4275,World,Millimeters,Adriatic Sea,51.89,1998
4276,World,Millimeters,Andaman Sea,-184.04,1998
4277,World,Millimeters,Arabian Sea,4.44,1998
4278,World,Millimeters,Atlantic Ocean,-10.01,1998
4279,World,Millimeters,Baltic Sea,136.55,1998
4280,World,Millimeters,Bay Bengal,-105.63,1998
4281,World,Millimeters,Bering Sea,26.75,1998
4282,World,Millimeters,Gulf Mexico,-43.75,1998
4283,World,Millimeters,Indian Ocean,-0.43,1998
4284,World,Millimeters,Indonesian,-75.29,1998
4285,World,Millimeters,Mediterranean,-2.28,1998
4286,World,Millimeters,Nino,-18.83,1998
4287,World,Millimeters,North Pacific,-64.61,1998
4288,World,Millimeters,North Sea,111.21,1998
4289,World,Millimeters,Pacific Ocean,-6.38,1998
4290,World,Millimeters,Persian Gulf,-76.07,1998
4291,World,Millimeters,Sea Japan,-39.25,1998
4292,World,Millimeters,Sea Okhotsk,12.31,1998
4293,World,Millimeters,South China,-54.5,1998
4294,World,Millimeters,Southern Ocean,11.87,1998
4295,World,Millimeters,Tropics,-9.04,1998
4296,World,Millimeters,World,-8.45,1998
4297,World,Millimeters,Caribbean Sea,-14.28,1998
4298,World,Millimeters,North Atlantic,-35.83,1998
4299,World,Millimeters,Yellow Sea,-101.01,1998
4300,World,Millimeters,Adriatic Sea,-4.61,1998
4301,World,Millimeters,Baltic Sea,202.75,1998
4302,World,Millimeters,Sea Okhotsk,31.71,1998
4303,World,Millimeters,Andaman Sea,-211.04,1998
4304,World,Millimeters,Arabian Sea,15.14,1998
4305,World,Millimeters,Atlantic Ocean,-10.91,1998
4306,World,Millimeters,Bay Bengal,-86.93,1998
4307,World,Millimeters,Bering Sea,21.55,1998
4308,World,Millimeters,Gulf Mexico,-52.95,1998
4309,World,Millimeters,Indian Ocean,13.77,1998
4310,World,Millimeters,Indonesian,-50.79,1998
4311,World,Millimeters,Mediterranean,-98.58,1998
4312,World,Millimeters,Nino,-23.13,1998
4313,World,Millimeters,North Atlantic,-45.53,1998
4314,World,Millimeters,North Pacific,-41.61,1998
4315,World,Millimeters,North Sea,145.31,1998
4316,World,Millimeters,Pacific Ocean,-6.38,1998
4317,World,Millimeters,Persian Gulf,-67.07,1998
4318,World,Millimeters,Sea Japan,-67.15,1998
4319,World,Millimeters,South China,-62.7,1998
4320,World,Millimeters,Southern Ocean,15.87,1998
4321,World,Millimeters,Tropics,-8.74,1998
4322,World,Millimeters,World,-6.05,1998
4323,World,Millimeters,Adriatic Sea,-47.01,1998
4324,World,Millimeters,Caribbean Sea,-10.18,1998
4325,World,Millimeters,Yellow Sea,6.39,1998
4326,World,Millimeters,Baltic Sea,246.75,1998
4327,World,Millimeters,Andaman Sea,-171.94,1998
4328,World,Millimeters,Arabian Sea,28.64,1998
4329,World,Millimeters,Atlantic Ocean,-4.91,1998
4330,World,Millimeters,Bay Bengal,-77.03,1998
4331,World,Millimeters,Bering Sea,27.65,1998
4332,World,Millimeters,Gulf Mexico,-23.05,1998
4333,World,Millimeters,Indian Ocean,22.27,1998
4334,World,Millimeters,Indonesian,-24.59,1998
4335,World,Millimeters,Mediterranean,-78.58,1998
4336,World,Millimeters,Nino,-22.03,1998
4337,World,Millimeters,North Atlantic,-42.43,1998
4338,World,Millimeters,North Pacific,-53.41,1998
4339,World,Millimeters,North Sea,16.21,1998
4340,World,Millimeters,Pacific Ocean,-11.08,1998
4341,World,Millimeters,Persian Gulf,-130.47,1998
4342,World,Millimeters,Sea Japan,-3.45,1998
4343,World,Millimeters,Sea Okhotsk,6.81,1998
4344,World,Millimeters,South China,-26.4,1998
4345,World,Millimeters,Southern Ocean,19.07,1998
4346,World,Millimeters,Tropics,-5.14,1998
4347,World,Millimeters,World,-3.95,1998
4348,World,Millimeters,Adriatic Sea,-29.61,1998
4349,World,Millimeters,Caribbean Sea,5.12,1998
4350,World,Millimeters,Yellow Sea,5.99,1998
4351,World,Millimeters,Andaman Sea,-167.94,1998
4352,World,Millimeters,Baltic Sea,256.05,1998
4353,World,Millimeters,Arabian Sea,30.24,1998
4354,World,Millimeters,Atlantic Ocean,1.39,1998
4355,World,Millimeters,Bay Bengal,-58.23,1998
4356,World,Millimeters,Bering Sea,28.05,1998
4357,World,Millimeters,Caribbean Sea,-7.58,1998
4358,World,Millimeters,Gulf Mexico,-15.35,1998
4359,World,Millimeters,Indian Ocean,25.37,1998
4360,World,Millimeters,Indonesian,-54.29,1998
4361,World,Millimeters,Mediterranean,-68.88,1998
4362,World,Millimeters,Nino,-11.23,1998
4363,World,Millimeters,North Atlantic,-43.73,1998
4364,World,Millimeters,North Pacific,-60.91,1998
4365,World,Millimeters,North Sea,3.71,1998
4366,World,Millimeters,Pacific Ocean,-13.18,1998
4367,World,Millimeters,Persian Gulf,-72.07,1998
4368,World,Millimeters,Sea Japan,-11.65,1998
4369,World,Millimeters,Sea Okhotsk,7.91,1998
4370,World,Millimeters,South China,-62.1,1998
4371,World,Millimeters,Southern Ocean,15.77,1998
4372,World,Millimeters,Tropics,-0.24,1998
4373,World,Millimeters,World,-3.65,1998
4374,World,Millimeters,Adriatic Sea,-73.41,1998
4375,World,Millimeters,Yellow Sea,-31.01,1998
4376,World,Millimeters,Baltic Sea,195.55,1998
4377,World,Millimeters,North Sea,-23.19,1998
4378,World,Millimeters,Sea Okhotsk,5.51,1998
4379,World,Millimeters,Andaman Sea,-158.74,1998
4380,World,Millimeters,Arabian Sea,50.74,1998
4381,World,Millimeters,Atlantic Ocean,-19.21,1998
4382,World,Millimeters,Bay Bengal,-63.83,1998
4383,World,Millimeters,Bering Sea,2.45,1998
4384,World,Millimeters,Caribbean Sea,-58.28,1998
4385,World,Millimeters,Gulf Mexico,-59.25,1998
4386,World,Millimeters,Indian Ocean,27.67,1998
4387,World,Millimeters,Indonesian,-24.29,1998
4388,World,Millimeters,Mediterranean,-111.08,1998
4389,World,Millimeters,Nino,-12.83,1998
4390,World,Millimeters,North Atlantic,-69.13,1998
4391,World,Millimeters,North Pacific,-66.21,1998
4392,World,Millimeters,Pacific Ocean,-9.38,1998
4393,World,Millimeters,Persian Gulf,-25.37,1998
4394,World,Millimeters,Sea Japan,-48.55,1998
4395,World,Millimeters,South China,-20.3,1998
4396,World,Millimeters,Southern Ocean,17.37,1998
4397,World,Millimeters,Tropics,-3.14,1998
4398,World,Millimeters,World,-6.95,1998
4399,World,Millimeters,Adriatic Sea,-120.01,1998
4400,World,Millimeters,Yellow Sea,-93.81,1998
4401,World,Millimeters,Baltic Sea,-91.55,1998
4402,World,Millimeters,North Sea,-128.79,1998
4403,World,Millimeters,Sea Okhotsk,-13.79,1998
4404,World,Millimeters,Andaman Sea,-183.24,1998
4405,World,Millimeters,Arabian Sea,56.74,1998
4406,World,Millimeters,Atlantic Ocean,-16.21,1998
4407,World,Millimeters,Bay Bengal,-49.43,1998
